Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
com.google.common.collect.ImmutableSortedMapFauxverideShim;ImmutableSortedMap of(K k1, V v1, K k2, V v2, K k3, V v3);ImmutableSortedMap of(K k1, V v1, K k2, V v2, K k3, V v3, K k4, V v4);@throws;;;always;true
com.google.common.collect.ImmutableSortedMapFauxverideShim;ImmutableSortedMap of(K k1, V v1, K k2, V v2, K k3, V v3);ImmutableSortedMap of(K k1, V v1, K k2, V v2, K k3, V v3, K k4, V v4, K k5, V v5);@throws;;;always;true
com.google.common.collect.ImmutableSortedMapFauxverideShim;ImmutableSortedMap of(K k1, V v1, K k2, V v2, K k3, V v3, K k4, V v4);ImmutableSortedMap of(K k1, V v1, K k2, V v2, K k3, V v3, K k4, V v4, K k5, V v5);Whole;;;Not supported. <b>You are attempting to create a map that may contain non-{@code Comparable} keys.</b> Proper calls will resolve to the version in {@code ImmutableSortedMap}, not this dummy version.    @throws always;false
com.google.common.collect.SetMultimap;Set get(K key);Set removeAll(Object key);Whole;;;{@inheritDoc} <p>Because a {@code SetMultimap} has unique values for a given key, this method returns a {@link Set}, instead of the {@link java.util.Collection} specified in the {@link Multimap} interface.    ;false
com.google.common.collect.SetMultimap;Set get(K key);Set entries();Whole;;;{@inheritDoc} <p>Because a {@code SetMultimap} has unique values for a given key, this method returns a {@link Set}, instead of the {@link java.util.Collection} specified in the {@link Multimap} interface.    ;false
com.google.common.collect.SetMultimap;Set removeAll(Object key);Set entries();Whole;;;{@inheritDoc} <p>Because a {@code SetMultimap} has unique values for a given key, this method returns a {@link Set}, instead of the {@link java.util.Collection} specified in the {@link Multimap} interface.    ;false
com.google.common.collect.Range;Range closed(C lower, C upper);Range closedOpen(C lower, C upper);@throws;;;if lower is greater than upper;true
com.google.common.collect.Range;Range closed(C lower, C upper);Range openClosed(C lower, C upper);@throws;;;if lower is greater than upper;true
com.google.common.collect.Range;Range closed(C lower, C upper);Range range(C lower, BoundType lowerType, C upper, BoundType upperType);@throws;;;if lower is greater than upper;true
com.google.common.collect.Range;Range closedOpen(C lower, C upper);Range openClosed(C lower, C upper);@throws;;;if lower is greater than upper;true
com.google.common.collect.Range;Range closedOpen(C lower, C upper);Range range(C lower, BoundType lowerType, C upper, BoundType upperType);@throws;;;if lower is greater than upper;true
com.google.common.collect.Range;Range openClosed(C lower, C upper);Range range(C lower, BoundType lowerType, C upper, BoundType upperType);@throws;;;if lower is greater than upper;true
com.google.common.collect.Range;C lowerEndpoint();BoundType lowerBoundType();@throws;;;if this range is unbounded below (that is, hasLowerBound() returns false);true
com.google.common.collect.Range;C upperEndpoint();BoundType upperBoundType();@throws;;;if this range is unbounded above (that is, hasUpperBound() returns false);true
com.google.common.collect.FluentIterable;ImmutableList toSortedList(Comparator comparator);ImmutableSortedSet toSortedSet(Comparator comparator);@throws;;;if any element is null;true
com.google.common.collect.FluentIterable;ImmutableListMultimap index(Function keyFunction);ImmutableMap uniqueIndex(Function keyFunction);@param;Function<? super E,K> keyFunction;Function<? super E,K> keyFunction;the function used to produce the key for each value;true
com.google.common.collect.UnmodifiableListIterator;void add(E e);void set(E e);Whole;;;Guaranteed to throw an exception and leave the underlying data unmodified.    @throws always;false
com.google.common.collect.AbstractListMultimap;List get(K key);List removeAll(Object key);Whole;;;{@inheritDoc} <p>Because the values for a given key may have duplicates and follow the insertion ordering, this method returns a {@link List}, instead of the {@link Collection} specified in the {@link Multimap} interface.    ;false
com.google.common.collect.AbstractListMultimap;List get(K key);List replaceValues(K key, Iterable values);Whole;;;{@inheritDoc} <p>Because the values for a given key may have duplicates and follow the insertion ordering, this method returns a {@link List}, instead of the {@link Collection} specified in the {@link Multimap} interface.    ;false
com.google.common.collect.AbstractListMultimap;List removeAll(Object key);List replaceValues(K key, Iterable values);Whole;;;{@inheritDoc} <p>Because the values for a given key may have duplicates and follow the insertion ordering, this method returns a {@link List}, instead of the {@link Collection} specified in the {@link Multimap} interface.    ;false
com.google.common.collect.Ordering;Ordering explicit(List valuesInOrder);Ordering explicit(T leastValue, T remainingValuesInOrder);@return;;;the comparator described above;true
com.google.common.collect.Ordering;Ordering explicit(List valuesInOrder);Ordering explicit(T leastValue, T remainingValuesInOrder);@throws;;;if any of the provided values is null;true
com.google.common.collect.Ordering;E min(Iterator iterator);E min(Iterable iterable);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterator iterator);E min(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterator iterator);E min(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterator iterator);E max(Iterator iterator);@throws;;;if iterator is empty;true
com.google.common.collect.Ordering;E min(Iterator iterator);E max(Iterator iterator);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterator iterator);E max(Iterable iterable);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterator iterator);E max(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterator iterator);E max(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterable iterable);E min(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterable iterable);E min(E a, E b, E c, E rest);Free text;;;Returns the least of the specified values according to this ordering. If there are multiple least values, the first of those is returned. ;true
com.google.common.collect.Ordering;E min(Iterable iterable);E min(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterable iterable);E max(Iterator iterator);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterable iterable);E max(Iterable iterable);@throws;;;if iterable is empty;true
com.google.common.collect.Ordering;E min(Iterable iterable);E max(Iterable iterable);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterable iterable);E max(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(Iterable iterable);E max(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b);E min(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b);E max(Iterator iterator);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b);E max(Iterable iterable);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b);E max(E a, E b);@param;E b;E b;value to compare.;true
com.google.common.collect.Ordering;E min(E a, E b);E max(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b);E max(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(Iterator iterator);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(Iterable iterable);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(E a, E b, E c, E rest);@param;E b;E b;value to compare;true
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(E a, E b, E c, E rest);@param;E b;E c;value to compare;false
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(E a, E b, E c, E rest);@param;E c;E b;value to compare;false
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(E a, E b, E c, E rest);@param;E c;E c;value to compare;true
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(E a, E b, E c, E rest);@param;E rest;E rest;values to compare;true
com.google.common.collect.Ordering;E min(E a, E b, E c, E rest);E max(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E max(Iterator iterator);E max(Iterable iterable);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E max(Iterator iterator);E max(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E max(Iterator iterator);E max(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E max(Iterable iterable);E max(E a, E b);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E max(Iterable iterable);E max(E a, E b, E c, E rest);Free text;;;Returns the greatest of the specified values according to this ordering. If there are multiple greatest values, the first of those is returned. ;true
com.google.common.collect.Ordering;E max(Iterable iterable);E max(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;E max(E a, E b);E max(E a, E b, E c, E rest);@throws;;;if the parameters are not mutually comparable under this ordering.;true
com.google.common.collect.Ordering;List leastOf(Iterable iterable, int k);List leastOf(Iterator elements, int k);@return;;;an immutable RandomAccess list of the k least elements in ascending order;true
com.google.common.collect.Ordering;List leastOf(Iterable iterable, int k);List leastOf(Iterator elements, int k);@throws;;;if k is negative;true
com.google.common.collect.Ordering;List leastOf(Iterable iterable, int k);List greatestOf(Iterable iterable, int k);@throws;;;if k is negative;true
com.google.common.collect.Ordering;List leastOf(Iterable iterable, int k);List greatestOf(Iterator iterator, int k);@throws;;;if k is negative;true
com.google.common.collect.Ordering;List leastOf(Iterator elements, int k);List greatestOf(Iterable iterable, int k);@throws;;;if k is negative;true
com.google.common.collect.Ordering;List leastOf(Iterator elements, int k);List greatestOf(Iterator iterator, int k);@throws;;;if k is negative;true
com.google.common.collect.Ordering;List greatestOf(Iterable iterable, int k);List greatestOf(Iterator iterator, int k);@return;;;an immutable RandomAccess list of the k greatest elements in descending order;true
com.google.common.collect.Ordering;List greatestOf(Iterable iterable, int k);List greatestOf(Iterator iterator, int k);@throws;;;if k is negative;true
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11, E e12, E others);Whole;;;Returns an immutable list containing the given elements, in order.    @throws if any element is null;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);ImmutableList copyOf(Iterator elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
com.google.common.collect.ImmutableList;ImmutableList of(E e1, E e2, E e3, E e4, E e5, E e6, E e7, E e8, E e9, E e10, E e11);ImmutableList copyOf(E[] elements);Free text;;;Returns an immutable list containing the given elements, in order. ;false
