Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.apache.lucene.util.CollectionUtil;void introSort(List list);void timSort(List list);@throws;;;if list is e.g. a linked list without random access.;true
org.apache.lucene.util.CollectionUtil;void timSort(List list, Comparator comp);void timSort(List list);@throws;;;if list is e.g. a linked list without random access.;true
org.apache.lucene.util.CharsRefBuilder;void copyUTF8Bytes(byte[] bytes, int offset, int length);void copyUTF8Bytes(BytesRef bytes);Whole;;;Copy the provided bytes, interpreted as UTF-8 bytes.    ;false
org.apache.lucene.util.WeakIdentityMap;WeakIdentityMap newHashMap(boolean reapOnRead);WeakIdentityMap newConcurrentHashMap(boolean reapOnRead);@param;boolean reapOnRead;boolean reapOnRead;controls if the map cleans up the reference queue on every read operation.;true
org.apache.lucene.util.FixedBitSet;void flip(int startIndex, int endIndex);void set(int startIndex, int endIndex);@param;int startIndex;int startIndex;lower index;true
org.apache.lucene.geo.GeoEncodingUtils;int encodeLatitude(double latitude);int encodeLatitudeCeil(double latitude);@return;;;encoded value as a 32-bit int;false
org.apache.lucene.geo.GeoEncodingUtils;int encodeLatitude(double latitude);int encodeLatitudeCeil(double latitude);@param;double latitude;double latitude;latitude value: must be within standard +/-90 coordinate bounds.;true
org.apache.lucene.geo.GeoEncodingUtils;int encodeLatitude(double latitude);int encodeLatitudeCeil(double latitude);@throws;;;if latitude is out of bounds;true
org.apache.lucene.geo.GeoEncodingUtils;int encodeLatitude(double latitude);int encodeLongitude(double longitude);@return;;;encoded value as a 32-bit int;false
org.apache.lucene.geo.GeoEncodingUtils;int encodeLatitude(double latitude);int encodeLongitudeCeil(double longitude);@return;;;encoded value as a 32-bit int;false
org.apache.lucene.geo.GeoEncodingUtils;int encodeLatitudeCeil(double latitude);int encodeLongitude(double longitude);@return;;;encoded value as a 32-bit int;false
org.apache.lucene.geo.GeoEncodingUtils;int encodeLatitudeCeil(double latitude);int encodeLongitudeCeil(double longitude);@return;;;encoded value as a 32-bit int;false
org.apache.lucene.geo.GeoEncodingUtils;int encodeLongitude(double longitude);int encodeLongitudeCeil(double longitude);@return;;;encoded value as a 32-bit int;false
org.apache.lucene.geo.GeoEncodingUtils;int encodeLongitude(double longitude);int encodeLongitudeCeil(double longitude);@param;double longitude;double longitude;longitude value: must be within standard +/-180 coordinate bounds.;true
org.apache.lucene.geo.GeoEncodingUtils;int encodeLongitude(double longitude);int encodeLongitudeCeil(double longitude);@throws;;;if longitude is out of bounds;true
org.apache.lucene.geo.GeoEncodingUtils;double decodeLatitude(int encoded);double decodeLatitude(byte[] src, int offset);@return;;;decoded latitude value.;true
org.apache.lucene.geo.GeoEncodingUtils;double decodeLatitude(int encoded);double decodeLongitude(int encoded);@param;int encoded;int encoded;encoded value: 32-bit quantized value.;true
org.apache.lucene.geo.GeoEncodingUtils;double decodeLatitude(byte[] src, int offset);double decodeLongitude(byte[] src, int offset);Free text;;;Turns quantized value from byte array back into a double. ;false
org.apache.lucene.geo.GeoEncodingUtils;double decodeLatitude(byte[] src, int offset);double decodeLongitude(byte[] src, int offset);@param;byte[] src;byte[] src;byte array containing 4 bytes to decode at offset;true
org.apache.lucene.geo.GeoEncodingUtils;double decodeLatitude(byte[] src, int offset);double decodeLongitude(byte[] src, int offset);@param;int offset;int offset;offset into src to decode from.;true
org.apache.lucene.geo.GeoEncodingUtils;double decodeLongitude(int encoded);double decodeLongitude(byte[] src, int offset);@return;;;decoded longitude value.;true
org.apache.lucene.document.DoubleRange; DoubleRange(String name, double[] min, double[] max);Query newIntersectsQuery(String field, double[] min, double[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.DoubleRange; DoubleRange(String name, double[] min, double[] max);Query newContainsQuery(String field, double[] min, double[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.DoubleRange; DoubleRange(String name, double[] min, double[] max);Query newWithinQuery(String field, double[] min, double[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.DoubleRange; DoubleRange(String name, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.DoubleRange;void setRangeValues(double[] min, double[] max);Query newIntersectsQuery(String field, double[] min, double[] max);@param;double[] min;double[] min;array of min values. (accepts Double.NEGATIVE_INFINITY);true
org.apache.lucene.document.DoubleRange;void setRangeValues(double[] min, double[] max);Query newIntersectsQuery(String field, double[] min, double[] max);@param;double[] max;double[] max;array of max values. (accepts Double.POSITIVE_INFINITY);true
org.apache.lucene.document.DoubleRange;double getMin(int dimension);double getMax(int dimension);@param;int dimension;int dimension;the dimension, always positive;true
org.apache.lucene.document.DoubleRange;Query newIntersectsQuery(String field, double[] min, double[] max);Query newContainsQuery(String field, double[] min, double[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoubleRange;Query newIntersectsQuery(String field, double[] min, double[] max);Query newContainsQuery(String field, double[] min, double[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.DoubleRange;Query newIntersectsQuery(String field, double[] min, double[] max);Query newWithinQuery(String field, double[] min, double[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoubleRange;Query newIntersectsQuery(String field, double[] min, double[] max);Query newWithinQuery(String field, double[] min, double[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.DoubleRange;Query newIntersectsQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoubleRange;Query newIntersectsQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newWithinQuery(String field, double[] min, double[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newWithinQuery(String field, double[] min, double[] max);@param;double[] min;double[] min;array of min values. (accepts Double.MIN_VALUE);true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newWithinQuery(String field, double[] min, double[] max);@param;double[] max;double[] max;array of max values. (accepts Double.MAX_VALUE);true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newWithinQuery(String field, double[] min, double[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;double[] min;double[] min;array of min values. (accepts Double.MIN_VALUE);true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;double[] max;double[] max;array of max values. (accepts Double.MAX_VALUE);true
org.apache.lucene.document.DoubleRange;Query newContainsQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.DoubleRange;Query newWithinQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@return;;;query for matching ranges within the defined range;false
org.apache.lucene.document.DoubleRange;Query newWithinQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoubleRange;Query newWithinQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;double[] min;double[] min;array of min values. (accepts Double.MIN_VALUE);true
org.apache.lucene.document.DoubleRange;Query newWithinQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@param;double[] max;double[] max;array of max values. (accepts Double.MAX_VALUE);true
org.apache.lucene.document.DoubleRange;Query newWithinQuery(String field, double[] min, double[] max);Query newCrossesQuery(String field, double[] min, double[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.BinaryPoint;Query newExactQuery(String field, byte[] value);Query newRangeQuery(String field, byte[] lowerValue, byte[] upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.BinaryPoint;Query newExactQuery(String field, byte[] value);Query newRangeQuery(String field, byte[][] lowerValue, byte[][] upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.BinaryPoint;Query newExactQuery(String field, byte[] value);Query newSetQuery(String field, byte[] values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.BinaryPoint;Query newRangeQuery(String field, byte[] lowerValue, byte[] upperValue);Query newRangeQuery(String field, byte[][] lowerValue, byte[][] upperValue);@return;;;a query matching documents within this range.;true
org.apache.lucene.document.BinaryPoint;Query newRangeQuery(String field, byte[] lowerValue, byte[] upperValue);Query newRangeQuery(String field, byte[][] lowerValue, byte[][] upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.BinaryPoint;Query newRangeQuery(String field, byte[] lowerValue, byte[] upperValue);Query newSetQuery(String field, byte[] values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.BinaryPoint;Query newRangeQuery(String field, byte[][] lowerValue, byte[][] upperValue);Query newSetQuery(String field, byte[] values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DateTools;String dateToString(Date date, Resolution resolution);String timeToString(long time, Resolution resolution);@return;;;a string in format yyyyMMddHHmmssSSS or shorter, depending on resolution, using GMT as timezone;false
org.apache.lucene.document.DateTools;long stringToTime(String dateString);Date stringToDate(String dateString);@param;String dateString;String dateString;the date string to be converted;true
org.apache.lucene.document.DateTools;long stringToTime(String dateString);Date stringToDate(String dateString);@throws;;;if dateString is not in the expected format;true
org.apache.lucene.document.DateTools;Date round(Date date, Resolution resolution);long round(long time, Resolution resolution);@param;Resolution resolution;Resolution resolution;The desired resolution of the date to be returned;true
org.apache.lucene.document.FloatRange; FloatRange(String name, float[] min, float[] max);Query newIntersectsQuery(String field, float[] min, float[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.FloatRange; FloatRange(String name, float[] min, float[] max);Query newContainsQuery(String field, float[] min, float[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.FloatRange; FloatRange(String name, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.FloatRange; FloatRange(String name, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.FloatRange;void setRangeValues(float[] min, float[] max);Query newIntersectsQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;void setRangeValues(float[] min, float[] max);Query newContainsQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;void setRangeValues(float[] min, float[] max);Query newContainsQuery(String field, float[] min, float[] max);@param;float[] max;float[] max;array of max values. (accepts Float.POSITIVE_INFINITY);true
org.apache.lucene.document.FloatRange;void setRangeValues(float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;void setRangeValues(float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;float[] max;float[] max;array of max values. (accepts Float.POSITIVE_INFINITY);true
org.apache.lucene.document.FloatRange;void setRangeValues(float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;void setRangeValues(float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;float[] max;float[] max;array of max values. (accepts Float.POSITIVE_INFINITY);true
org.apache.lucene.document.FloatRange;float getMin(int dimension);float getMax(int dimension);@param;int dimension;int dimension;the dimension, always positive;true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newContainsQuery(String field, float[] min, float[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newContainsQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newContainsQuery(String field, float[] min, float[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newIntersectsQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@param;float[] max;float[] max;array of max values. (accepts Float.POSITIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newWithinQuery(String field, float[] min, float[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;float[] max;float[] max;array of max values. (accepts Float.POSITIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newContainsQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.FloatRange;Query newWithinQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@return;;;query for matching ranges within the defined range;false
org.apache.lucene.document.FloatRange;Query newWithinQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.FloatRange;Query newWithinQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;float[] min;float[] min;array of min values. (accepts Float.NEGATIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newWithinQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@param;float[] max;float[] max;array of max values. (accepts Float.POSITIVE_INFINITY);true
org.apache.lucene.document.FloatRange;Query newWithinQuery(String field, float[] min, float[] max);Query newCrossesQuery(String field, float[] min, float[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.IntPoint;Query newExactQuery(String field, int value);Query newRangeQuery(String field, int lowerValue, int upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newExactQuery(String field, int value);Query newRangeQuery(String field, int lowerValue, int upperValue);@throws;;;if field is null.;true
org.apache.lucene.document.IntPoint;Query newExactQuery(String field, int value);Query newRangeQuery(String field, int[] lowerValue, int[] upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newExactQuery(String field, int value);Query newSetQuery(String field, int values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newExactQuery(String field, int value);Query newSetQuery(String field, Collection values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newRangeQuery(String field, int lowerValue, int upperValue);Query newRangeQuery(String field, int[] lowerValue, int[] upperValue);@return;;;a query matching documents within this range.;true
org.apache.lucene.document.IntPoint;Query newRangeQuery(String field, int lowerValue, int upperValue);Query newRangeQuery(String field, int[] lowerValue, int[] upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newRangeQuery(String field, int lowerValue, int upperValue);Query newSetQuery(String field, int values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newRangeQuery(String field, int lowerValue, int upperValue);Query newSetQuery(String field, Collection values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newRangeQuery(String field, int[] lowerValue, int[] upperValue);Query newSetQuery(String field, int values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newRangeQuery(String field, int[] lowerValue, int[] upperValue);Query newSetQuery(String field, Collection values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.IntPoint;Query newSetQuery(String field, int values);Query newSetQuery(String field, Collection values);Whole;;;Create a query matching any of the specified 1D values.  This is the points equivalent of {@code TermsQuery}.  @param field name. must not be null.@param all values to match  ;false
org.apache.lucene.document.Document;BytesRef[] getBinaryValues(String name);IndexableField[] getFields(String name);@param;String name;String name;the name of the field;true
org.apache.lucene.document.Document;BytesRef[] getBinaryValues(String name);String[] getValues(String name);@param;String name;String name;the name of the field;true
org.apache.lucene.document.Document;IndexableField[] getFields(String name);String[] getValues(String name);@param;String name;String name;the name of the field;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setTokenized(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setStoreTermVectors(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setStoreTermVectorOffsets(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setStoreTermVectorPositions(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setStoreTermVectorPayloads(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setOmitNorms(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setIndexOptions(IndexOptions value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStored(boolean value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setTokenized(boolean value);void setStoreTermVectors(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setTokenized(boolean value);void setStoreTermVectorOffsets(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setTokenized(boolean value);void setStoreTermVectorPositions(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setTokenized(boolean value);void setStoreTermVectorPayloads(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setTokenized(boolean value);void setOmitNorms(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setTokenized(boolean value);void setIndexOptions(IndexOptions value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setTokenized(boolean value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectors(boolean value);void setStoreTermVectorOffsets(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectors(boolean value);void setStoreTermVectorPositions(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectors(boolean value);void setStoreTermVectorPayloads(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectors(boolean value);void setOmitNorms(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectors(boolean value);void setIndexOptions(IndexOptions value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectors(boolean value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorOffsets(boolean value);void setStoreTermVectorPositions(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorOffsets(boolean value);void setStoreTermVectorPayloads(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorOffsets(boolean value);void setOmitNorms(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorOffsets(boolean value);void setIndexOptions(IndexOptions value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorOffsets(boolean value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorPositions(boolean value);void setStoreTermVectorPayloads(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorPositions(boolean value);void setOmitNorms(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorPositions(boolean value);void setIndexOptions(IndexOptions value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorPositions(boolean value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorPayloads(boolean value);void setOmitNorms(boolean value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorPayloads(boolean value);void setIndexOptions(IndexOptions value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setStoreTermVectorPayloads(boolean value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setOmitNorms(boolean value);void setIndexOptions(IndexOptions value);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setOmitNorms(boolean value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.FieldType;void setIndexOptions(IndexOptions value);void setDocValuesType(DocValuesType type);@throws;;;if this FieldType is frozen against future modifications.;true
org.apache.lucene.document.LongRange; LongRange(String name, long[] min, long[] max);Query newIntersectsQuery(String field, long[] min, long[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.LongRange; LongRange(String name, long[] min, long[] max);Query newContainsQuery(String field, long[] min, long[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.LongRange; LongRange(String name, long[] min, long[] max);Query newWithinQuery(String field, long[] min, long[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.LongRange; LongRange(String name, long[] min, long[] max);Query newCrossesQuery(String field, long[] min, long[] max);@param;String name;String field;field name. must not be null.;false
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newIntersectsQuery(String field, long[] min, long[] max);@param;long[] min;long[] min;array of min values. (accepts Long.MIN_VALUE);true
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newIntersectsQuery(String field, long[] min, long[] max);@param;long[] max;long[] max;array of max values. (accepts Long.MAX_VALUE);true
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newContainsQuery(String field, long[] min, long[] max);@param;long[] min;long[] min;array of min values. (accepts Long.MIN_VALUE);true
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newContainsQuery(String field, long[] min, long[] max);@param;long[] max;long[] max;array of max values. (accepts Long.MAX_VALUE);true
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newWithinQuery(String field, long[] min, long[] max);@param;long[] min;long[] min;array of min values. (accepts Long.MIN_VALUE);true
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newWithinQuery(String field, long[] min, long[] max);@param;long[] max;long[] max;array of max values. (accepts Long.MAX_VALUE);true
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newCrossesQuery(String field, long[] min, long[] max);@param;long[] min;long[] min;array of min values. (accepts Long.MIN_VALUE);true
org.apache.lucene.document.LongRange;void setRangeValues(long[] min, long[] max);Query newCrossesQuery(String field, long[] min, long[] max);@param;long[] max;long[] max;array of max values. (accepts Long.MAX_VALUE);true
org.apache.lucene.document.LongRange;long getMin(int dimension);long getMax(int dimension);@param;int dimension;int dimension;the dimension, always positive;true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newContainsQuery(String field, long[] min, long[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newContainsQuery(String field, long[] min, long[] max);@param;long[] min;long[] min;array of min values. (accepts Long.MIN_VALUE);true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newContainsQuery(String field, long[] min, long[] max);@param;long[] max;long[] max;array of max values. (accepts Long.MAX_VALUE);true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newContainsQuery(String field, long[] min, long[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newWithinQuery(String field, long[] min, long[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newWithinQuery(String field, long[] min, long[] max);@param;long[] min;long[] min;array of min values. (accepts Long.MIN_VALUE);true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newWithinQuery(String field, long[] min, long[] max);@param;long[] max;long[] max;array of max values. (accepts Long.MAX_VALUE);true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newWithinQuery(String field, long[] min, long[] max);@throws;;;if field is null, min or max is invalid;true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newCrossesQuery(String field, long[] min, long[] max);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.LongRange;Query newIntersectsQuery(String field, long[] min, long[] max);Query newCrossesQuery(String field, long[] min, long[] max);@param;long[] min;long[] min;array of min values. (accepts Long.MIN_VALUE);true
