Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.springframework.core.Conventions;String getVariableNameForReturnType(Method method);String getVariableNameForReturnType(Method method, Class resolvedType, Object value);@param;Method method;Method method;the method to generate a variable name for;true
org.springframework.core.Conventions;String getVariableNameForReturnType(Method method, Object value);String getVariableNameForReturnType(Method method, Class resolvedType, Object value);@return;;;the generated variable name;true
org.springframework.core.Conventions;String getVariableNameForReturnType(Method method, Object value);String getVariableNameForReturnType(Method method, Class resolvedType, Object value);@param;Method method;Method method;the method to generate a variable name for;true
org.springframework.core.Conventions;String getVariableNameForReturnType(Method method, Object value);String getVariableNameForReturnType(Method method, Class resolvedType, Object value);@param;Object value;Object value;the return value (may be null if not available);true
org.springframework.core.serializer.support.SerializationFailedException; SerializationFailedException(String message); SerializationFailedException(String message, Throwable cause);@param;String message;String message;the detail message;true
org.springframework.core.AttributeAccessor;void setAttribute(String name, Object value);Object getAttribute(String name);@param;String name;String name;the unique attribute key;true
org.springframework.core.AttributeAccessor;void setAttribute(String name, Object value);Object removeAttribute(String name);@param;String name;String name;the unique attribute key;true
org.springframework.core.AttributeAccessor;void setAttribute(String name, Object value);boolean hasAttribute(String name);@param;String name;String name;the unique attribute key;true
org.springframework.core.AttributeAccessor;Object getAttribute(String name);Object removeAttribute(String name);@param;String name;String name;the unique attribute key;true
org.springframework.core.AttributeAccessor;Object getAttribute(String name);boolean hasAttribute(String name);@param;String name;String name;the unique attribute key;true
org.springframework.core.AttributeAccessor;Object removeAttribute(String name);boolean hasAttribute(String name);@param;String name;String name;the unique attribute key;true
org.springframework.core.CollectionFactory;boolean isApproximableCollectionType(Class collectionType);boolean isApproximableMapType(Class mapType);@return;;;true if the type is approximable;false
org.springframework.core.CollectionFactory;Collection createApproximateCollection(Object collection, int capacity);Collection createCollection(Class collectionType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createApproximateCollection(Object collection, int capacity);Collection createCollection(Class collectionType, Class elementType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createApproximateCollection(Object collection, int capacity);Map createApproximateMap(Object map, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createApproximateCollection(Object collection, int capacity);Map createMap(Class mapType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createApproximateCollection(Object collection, int capacity);Map createMap(Class mapType, Class keyType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, int capacity);Collection createCollection(Class collectionType, Class elementType, int capacity);@return;;;a new collection instance;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, int capacity);Collection createCollection(Class collectionType, Class elementType, int capacity);@param;Class<?> collectionType;Class<?> collectionType;the desired type of the target collection, never null;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, int capacity);Collection createCollection(Class collectionType, Class elementType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, int capacity);Map createApproximateMap(Object map, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, int capacity);Map createMap(Class mapType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, int capacity);Map createMap(Class mapType, Class keyType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, Class elementType, int capacity);Map createApproximateMap(Object map, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, Class elementType, int capacity);Map createMap(Class mapType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Collection createCollection(Class collectionType, Class elementType, int capacity);Map createMap(Class mapType, Class keyType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Map createApproximateMap(Object map, int capacity);Map createMap(Class mapType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Map createApproximateMap(Object map, int capacity);Map createMap(Class mapType, Class keyType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.CollectionFactory;Map createMap(Class mapType, int capacity);Map createMap(Class mapType, Class keyType, int capacity);@return;;;a new map instance;true
org.springframework.core.CollectionFactory;Map createMap(Class mapType, int capacity);Map createMap(Class mapType, Class keyType, int capacity);@param;int capacity;int capacity;the initial capacity;true
org.springframework.core.codec.EncodingException; EncodingException(String msg); EncodingException(String msg, Throwable cause);Free text;;;Create a new EncodingException. ;true
org.springframework.core.codec.EncodingException; EncodingException(String msg); EncodingException(String msg, Throwable cause);@param;String msg;String msg;the detail message;true
org.springframework.core.codec.DecodingException; DecodingException(String msg); DecodingException(String msg, Throwable cause);Free text;;;Create a new DecodingException. ;true
org.springframework.core.codec.DecodingException; DecodingException(String msg); DecodingException(String msg, Throwable cause);@param;String msg;String msg;the detail message;true
org.springframework.core.codec.CodecException; CodecException(String msg); CodecException(String msg, Throwable cause);Free text;;;Create a new CodecException. ;true
org.springframework.core.codec.CodecException; CodecException(String msg); CodecException(String msg, Throwable cause);@param;String msg;String msg;the detail message;true
org.springframework.core.codec.Decoder;Flux decode(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);Mono decodeToMono(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);@param;Publisher<DataBuffer> inputStream;Publisher<DataBuffer> inputStream;the DataBuffer input stream to decode;true
org.springframework.core.codec.Decoder;Flux decode(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);Mono decodeToMono(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);@param;ResolvableType elementType;ResolvableType elementType;the expected type of elements in the output stream, this type must have been previously passed to the canDecode method and it must have returned true.;true
org.springframework.core.codec.Decoder;Flux decode(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);Mono decodeToMono(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);@param;MimeType mimeType;MimeType mimeType;the MIME type associated with the input stream (optional);true
org.springframework.core.codec.Decoder;Flux decode(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);Mono decodeToMono(Publisher inputStream, ResolvableType elementType, MimeType mimeType, Map hints);@param;Map<String,Object> hints;Map<String,Object> hints;additional information about how to do encode;true
org.springframework.core.codec.StringDecoder;StringDecoder textPlainOnly(boolean splitOnNewline);StringDecoder allMimeTypes(boolean splitOnNewline);@param;boolean splitOnNewline;boolean splitOnNewline;whether to split the byte stream into lines;true
org.springframework.core.io.AbstractResource;boolean isOpen();boolean isFile();Whole;;;This implementation always returns {@code false}.    ;false
org.springframework.core.io.Resource;long contentLength();long lastModified();@throws;;;if the resource cannot be resolved (in the file system or as some other known physical resource type);true
org.springframework.core.io.PathResource; PathResource(Path path); PathResource(String path);Free text;;;Create a new PathResource from a Path handle. <p>Note: Unlike {@link FileSystemResource}, when building relative resources via {@link #createRelative}, the relative path will be built <i>underneath</i> the given root: e.g. Paths.get("C:/dir1/"), relative path "dir2" -> "C:/dir1/dir2"! ;true
org.springframework.core.io.PathResource;ReadableByteChannel readableChannel();WritableByteChannel writableChannel();Whole;;;This implementation opens a Channel for the underlying file. @see Files#newByteChannel(Path, OpenOption...)    ;false
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, EncodedResource resource);void fillProperties(Properties props, EncodedResource resource, PropertiesPersister persister);@param;Properties props;Properties props;the Properties instance to load into;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, EncodedResource resource);void fillProperties(Properties props, EncodedResource resource, PropertiesPersister persister);@param;EncodedResource resource;EncodedResource resource;the resource to load from;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, EncodedResource resource);void fillProperties(Properties props, EncodedResource resource, PropertiesPersister persister);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, EncodedResource resource);Properties loadProperties(Resource resource);@param;EncodedResource resource;Resource resource;the resource to load from;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, EncodedResource resource);void fillProperties(Properties props, Resource resource);@param;EncodedResource resource;Resource resource;the resource to load from;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, EncodedResource resource, PropertiesPersister persister);Properties loadProperties(Resource resource);@param;EncodedResource resource;Resource resource;the resource to load from;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, EncodedResource resource, PropertiesPersister persister);void fillProperties(Properties props, Resource resource);@param;EncodedResource resource;Resource resource;the resource to load from;true
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadProperties(Resource resource);void fillProperties(Properties props, Resource resource);@param;Resource resource;Resource resource;the resource to load from;true
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadProperties(Resource resource);void fillProperties(Properties props, Resource resource);@throws;;;if loading failed;true
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadProperties(Resource resource);Properties loadAllProperties(String resourceName);@return;;;the populated Properties instance;false
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadProperties(Resource resource);Properties loadAllProperties(String resourceName);@throws;;;if loading failed;true
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadProperties(Resource resource);Properties loadAllProperties(String resourceName, ClassLoader classLoader);@return;;;the populated Properties instance;false
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadProperties(Resource resource);Properties loadAllProperties(String resourceName, ClassLoader classLoader);@throws;;;if loading failed;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, Resource resource);Properties loadAllProperties(String resourceName);@throws;;;if loading failed;true
org.springframework.core.io.support.PropertiesLoaderUtils;void fillProperties(Properties props, Resource resource);Properties loadAllProperties(String resourceName, ClassLoader classLoader);@throws;;;if loading failed;true
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadAllProperties(String resourceName);Properties loadAllProperties(String resourceName, ClassLoader classLoader);@return;;;the populated Properties instance;true
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadAllProperties(String resourceName);Properties loadAllProperties(String resourceName, ClassLoader classLoader);@param;String resourceName;String resourceName;the name of the class path resource;true
org.springframework.core.io.support.PropertiesLoaderUtils;Properties loadAllProperties(String resourceName);Properties loadAllProperties(String resourceName, ClassLoader classLoader);@throws;;;if loading failed;true
org.springframework.core.io.support.SpringFactoriesLoader;List loadFactories(Class factoryClass, ClassLoader classLoader);List loadFactoryNames(Class factoryClass, ClassLoader classLoader);@param;Class<T> factoryClass;Class<?> factoryClass;the interface or abstract class representing the factory;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findAllClassPathResources(String location);Resource[] findPathMatchingResources(String locationPattern);@return;;;the result as Resource array;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findAllClassPathResources(String location);Resource[] findPathMatchingResources(String locationPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findAllClassPathResources(String location);Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findAllClassPathResources(String location);Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findAllClassPathResources(String location);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindAllClassPathResources(String path);Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindAllClassPathResources(String path);Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindAllClassPathResources(String path);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindAllClassPathResources(String path);Set retrieveMatchingFiles(File rootDir, String pattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;void addAllClassLoaderJarRoots(ClassLoader classLoader, Set result);void addClassPathManifestEntries(Set result);@param;Set<Resource> result;Set<Resource> result;the set of resources to add jar roots to;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findPathMatchingResources(String locationPattern);Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findPathMatchingResources(String locationPattern);Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Resource[] findPathMatchingResources(String locationPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);@param;Resource rootDirResource;Resource rootDirResource;the root directory as Resource;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);@param;String subPattern;String subPattern;the sub pattern to match (below the root directory);true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@param;String subPattern;String subPattern;the sub pattern to match (below the root directory);true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingJarResources(Resource rootDirResource, URL rootDirURL, String subPattern);Set retrieveMatchingFiles(File rootDir, String pattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);Free text;;;Find all resources in the file system that match the given location pattern via the Ant-style PathMatcher. ;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@param;String subPattern;String subPattern;the sub pattern to match (below the root directory);true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);Set doFindMatchingFileSystemResources(File rootDir, String subPattern);@throws;;;in case of I/O errors;true
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindPathMatchingFileResources(Resource rootDirResource, String subPattern);Set retrieveMatchingFiles(File rootDir, String pattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set doFindMatchingFileSystemResources(File rootDir, String subPattern);Set retrieveMatchingFiles(File rootDir, String pattern);@return;;;a mutable Set of matching Resource instances;false
org.springframework.core.io.support.PathMatchingResourcePatternResolver;Set retrieveMatchingFiles(File rootDir, String pattern);void doRetrieveMatchingFiles(String fullPattern, File dir, Set result);@throws;;;if directory contents could not be retrieved;true
org.springframework.core.io.support.EncodedResource; EncodedResource(Resource resource); EncodedResource(Resource resource, String encoding);@param;Resource resource;Resource resource;the Resource to hold (never null);true
org.springframework.core.io.support.EncodedResource; EncodedResource(Resource resource); EncodedResource(Resource resource, Charset charset);@param;Resource resource;Resource resource;the Resource to hold (never null);true
org.springframework.core.io.support.EncodedResource; EncodedResource(Resource resource, String encoding); EncodedResource(Resource resource, Charset charset);@param;Resource resource;Resource resource;the Resource to hold (never null);true
org.springframework.core.io.support.ResourcePropertySource; ResourcePropertySource(String name, EncodedResource resource); ResourcePropertySource(String name, Resource resource);Whole;;;Create a PropertySource having the given name based on Properties loaded from the given encoded resource.    ;false
org.springframework.core.io.support.ResourcePropertySource; ResourcePropertySource(EncodedResource resource); ResourcePropertySource(Resource resource);Whole;;;Create a PropertySource based on Properties loaded from the given resource. The name of the PropertySource will be generated based on the {@link Resource#getDescription() description} of the given resource.    ;false
org.springframework.core.io.support.ResourceArrayPropertyEditor; ResourceArrayPropertyEditor(ResourcePatternResolver resourcePatternResolver, PropertyResolver propertyResolver); ResourceArrayPropertyEditor(ResourcePatternResolver resourcePatternResolver, PropertyResolver propertyResolver, boolean ignoreUnresolvablePlaceholders);Free text;;;Create a new ResourceArrayPropertyEditor with the given {@link ResourcePatternResolver} and {@link PropertyResolver} (typically an {@link Environment}). ;true
org.springframework.core.io.support.ResourceArrayPropertyEditor; ResourceArrayPropertyEditor(ResourcePatternResolver resourcePatternResolver, PropertyResolver propertyResolver); ResourceArrayPropertyEditor(ResourcePatternResolver resourcePatternResolver, PropertyResolver propertyResolver, boolean ignoreUnresolvablePlaceholders);@param;ResourcePatternResolver resourcePatternResolver;ResourcePatternResolver resourcePatternResolver;the ResourcePatternResolver to use;true
org.springframework.core.io.support.ResourceArrayPropertyEditor; ResourceArrayPropertyEditor(ResourcePatternResolver resourcePatternResolver, PropertyResolver propertyResolver); ResourceArrayPropertyEditor(ResourcePatternResolver resourcePatternResolver, PropertyResolver propertyResolver, boolean ignoreUnresolvablePlaceholders);@param;PropertyResolver propertyResolver;PropertyResolver propertyResolver;the PropertyResolver to use;true
org.springframework.core.io.ByteArrayResource; ByteArrayResource(byte[] byteArray); ByteArrayResource(byte[] byteArray, String description);@param;byte[] byteArray;byte[] byteArray;the byte array to wrap;true
org.springframework.core.io.FileSystemResource;ReadableByteChannel readableChannel();WritableByteChannel writableChannel();Whole;;;This implementation opens a FileChannel for the underlying file. @see java.nio.channels.FileChannel    ;false
org.springframework.core.io.UrlResource; UrlResource(URI uri); UrlResource(String path);@throws;;;if the given URL path is not valid;true
org.springframework.core.io.UrlResource; UrlResource(String protocol, String location); UrlResource(String protocol, String location, String fragment);Free text;;;Create a new {@code UrlResource} based on a URI specification. <p>The given parts will automatically get encoded if necessary. ;true
org.springframework.core.io.UrlResource; UrlResource(String protocol, String location); UrlResource(String protocol, String location, String fragment);@param;String protocol;String protocol;the URL protocol to use (e.g. "jar" or "file" - without colon), also known as "scheme";true
org.springframework.core.io.UrlResource; UrlResource(String protocol, String location); UrlResource(String protocol, String location, String fragment);@param;String location;String location;the location (e.g. the file path within that protocol), also known as "scheme-specific part";true
org.springframework.core.io.UrlResource; UrlResource(String protocol, String location); UrlResource(String protocol, String location, String fragment);@throws;;;if the given URL specification is not valid;true
org.springframework.core.io.ResourceEditor; ResourceEditor(ResourceLoader resourceLoader, PropertyResolver propertyResolver); ResourceEditor(ResourceLoader resourceLoader, PropertyResolver propertyResolver, boolean ignoreUnresolvablePlaceholders);@param;ResourceLoader resourceLoader;ResourceLoader resourceLoader;the ResourceLoader to use;true
org.springframework.core.io.ResourceEditor; ResourceEditor(ResourceLoader resourceLoader, PropertyResolver propertyResolver); ResourceEditor(ResourceLoader resourceLoader, PropertyResolver propertyResolver, boolean ignoreUnresolvablePlaceholders);@param;PropertyResolver propertyResolver;PropertyResolver propertyResolver;the PropertyResolver to use;true
org.springframework.core.io.InputStreamResource; InputStreamResource(InputStream inputStream); InputStreamResource(InputStream inputStream, String description);Free text;;;Create a new InputStreamResource. ;true
org.springframework.core.io.InputStreamResource; InputStreamResource(InputStream inputStream); InputStreamResource(InputStream inputStream, String description);@param;InputStream inputStream;InputStream inputStream;the InputStream to use;true
org.springframework.core.io.InputStreamResource;boolean exists();boolean isOpen();Whole;;;This implementation always returns {@code true}.    ;false
org.springframework.core.io.buffer.DefaultDataBufferFactory; DefaultDataBufferFactory(boolean preferDirect); DefaultDataBufferFactory(boolean preferDirect, int defaultInitialCapacity);@param;boolean preferDirect;boolean preferDirect;true if direct buffers are to be preferred, false otherwise;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@return;;;a flux of data buffers read from the given channel;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@param;DataBufferFactory dataBufferFactory;DataBufferFactory dataBufferFactory;the factory to create data buffers with;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@param;int bufferSize;int bufferSize;the maximum size of the data buffers;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@return;;;a flux of data buffers read from the given channel;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@param;DataBufferFactory dataBufferFactory;DataBufferFactory dataBufferFactory;the factory to create data buffers with;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@param;int bufferSize;int bufferSize;the maximum size of the data buffers;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, long position, DataBufferFactory dataBufferFactory, int bufferSize);@return;;;a flux of data buffers read from the given channel;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, long position, DataBufferFactory dataBufferFactory, int bufferSize);@param;DataBufferFactory dataBufferFactory;DataBufferFactory dataBufferFactory;the factory to create data buffers with;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, long position, DataBufferFactory dataBufferFactory, int bufferSize);@param;int bufferSize;int bufferSize;the maximum size of the data buffers;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(Resource resource, DataBufferFactory dataBufferFactory, int bufferSize);@return;;;a flux of data buffers read from the given channel;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(Resource resource, DataBufferFactory dataBufferFactory, int bufferSize);@param;DataBufferFactory dataBufferFactory;DataBufferFactory dataBufferFactory;the factory to create data buffers with;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(Resource resource, DataBufferFactory dataBufferFactory, int bufferSize);@param;int bufferSize;int bufferSize;the maximum size of the data buffers;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(Resource resource, long position, DataBufferFactory dataBufferFactory, int bufferSize);@return;;;a flux of data buffers read from the given channel;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(Resource resource, long position, DataBufferFactory dataBufferFactory, int bufferSize);@param;DataBufferFactory dataBufferFactory;DataBufferFactory dataBufferFactory;the factory to create data buffers with;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(InputStream inputStream, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(Resource resource, long position, DataBufferFactory dataBufferFactory, int bufferSize);@param;int bufferSize;int bufferSize;the maximum size of the data buffers;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@return;;;a flux of data buffers read from the given channel;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@param;ReadableByteChannel channel;AsynchronousFileChannel channel;the channel to read from;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@param;DataBufferFactory dataBufferFactory;DataBufferFactory dataBufferFactory;the factory to create data buffers with;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);@param;int bufferSize;int bufferSize;the maximum size of the data buffers;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, long position, DataBufferFactory dataBufferFactory, int bufferSize);@return;;;a flux of data buffers read from the given channel;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, long position, DataBufferFactory dataBufferFactory, int bufferSize);@param;ReadableByteChannel channel;AsynchronousFileChannel channel;the channel to read from;true
org.springframework.core.io.buffer.DataBufferUtils;Flux read(ReadableByteChannel channel, DataBufferFactory dataBufferFactory, int bufferSize);Flux read(AsynchronousFileChannel channel, long position, DataBufferFactory dataBufferFactory, int bufferSize);@param;DataBufferFactory dataBufferFactory;DataBufferFactory dataBufferFactory;the factory to create data buffers with;true
