Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.apache.hadoop.hdfs.server.datanode.ReplicaWaitingToBeRecovered; ReplicaWaitingToBeRecovered(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir); ReplicaWaitingToBeRecovered(Block block, FsVolumeSpi vol, File dir);Free text;;;Constructor ;true
org.apache.hadoop.hdfs.server.datanode.ReplicaWaitingToBeRecovered; ReplicaWaitingToBeRecovered(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir); ReplicaWaitingToBeRecovered(Block block, FsVolumeSpi vol, File dir);@param;FsVolumeSpi vol;FsVolumeSpi vol;volume where replica is located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaWaitingToBeRecovered; ReplicaWaitingToBeRecovered(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir); ReplicaWaitingToBeRecovered(Block block, FsVolumeSpi vol, File dir);@param;File dir;File dir;directory path where block and meta files are located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(long blockId, long genStamp, FsVolumeSpi vol, File dir, long bytesToReserve); ReplicaInPipeline(Block block, FsVolumeSpi vol, File dir, Thread writer);@param;FsVolumeSpi vol;FsVolumeSpi vol;volume where replica is located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(long blockId, long genStamp, FsVolumeSpi vol, File dir, long bytesToReserve); ReplicaInPipeline(Block block, FsVolumeSpi vol, File dir, Thread writer);@param;File dir;File dir;directory path where block and meta files are located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(long blockId, long genStamp, FsVolumeSpi vol, File dir, long bytesToReserve); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;long blockId;long blockId;block id;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(long blockId, long genStamp, FsVolumeSpi vol, File dir, long bytesToReserve); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;long genStamp;long genStamp;replica generation stamp;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(long blockId, long genStamp, FsVolumeSpi vol, File dir, long bytesToReserve); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;FsVolumeSpi vol;FsVolumeSpi vol;volume where replica is located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(long blockId, long genStamp, FsVolumeSpi vol, File dir, long bytesToReserve); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;File dir;File dir;directory path where block and meta files are located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(long blockId, long genStamp, FsVolumeSpi vol, File dir, long bytesToReserve); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;long bytesToReserve;long bytesToReserve;disk space to reserve for this replica, based on the estimated maximum block length.;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(Block block, FsVolumeSpi vol, File dir, Thread writer); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);Free text;;;Constructor ;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(Block block, FsVolumeSpi vol, File dir, Thread writer); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;FsVolumeSpi vol;FsVolumeSpi vol;volume where replica is located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(Block block, FsVolumeSpi vol, File dir, Thread writer); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;File dir;File dir;directory path where block and meta files are located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline; ReplicaInPipeline(Block block, FsVolumeSpi vol, File dir, Thread writer); ReplicaInPipeline(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir, Thread writer, long bytesToReserve);@param;Thread writer;Thread writer;a thread that is writing to this replica;true
org.apache.hadoop.hdfs.server.datanode.ShortCircuitRegistry;boolean processBlockMunlockRequest(ExtendedBlockId blockId);void processBlockInvalidation(ExtendedBlockId blockId);@param;ExtendedBlockId blockId;ExtendedBlockId blockId;The block ID.;true
org.apache.hadoop.hdfs.server.datanode.FinalizedReplica; FinalizedReplica(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir); FinalizedReplica(Block block, FsVolumeSpi vol, File dir);Free text;;;Constructor ;true
org.apache.hadoop.hdfs.server.datanode.FinalizedReplica; FinalizedReplica(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir); FinalizedReplica(Block block, FsVolumeSpi vol, File dir);@param;FsVolumeSpi vol;FsVolumeSpi vol;volume where replica is located;true
org.apache.hadoop.hdfs.server.datanode.FinalizedReplica; FinalizedReplica(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir); FinalizedReplica(Block block, FsVolumeSpi vol, File dir);@param;File dir;File dir;directory path where block and meta files are located;true
org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage;List loadBpStorageDirectories(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);@param;DataNode datanode;DataNode datanode;Datanode to which this storage belongs to;true
org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage;List loadBpStorageDirectories(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);@param;NamespaceInfo nsInfo;NamespaceInfo nsInfo;namespace information;true
org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage;List loadBpStorageDirectories(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);@param;Collection<File> dataDirs;Collection<File> dataDirs;storage directories of block pool;true
org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage;List loadBpStorageDirectories(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);@param;StartupOption startOpt;StartupOption startOpt;startup option;true
org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage;List loadBpStorageDirectories(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);@throws;;;on error;true
org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage;List loadBpStorageDirectories(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void doUpgrade(DataNode datanode, StorageDirectory bpSd, NamespaceInfo nsInfo);@throws;;;on error;true
org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage;void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void doUpgrade(DataNode datanode, StorageDirectory bpSd, NamespaceInfo nsInfo);@throws;;;on error;true
org.apache.hadoop.hdfs.server.datanode.DataNode;void runDatanodeDaemon();DataNode createDataNode(String[] args, Configuration conf);Whole;;; If this thread is specifically interrupted, it will stop waiting.    ;false
org.apache.hadoop.hdfs.server.datanode.DataNode;void runDatanodeDaemon();DataNode createDataNode(String[] args, Configuration conf, SecureResources resources);Whole;;; If this thread is specifically interrupted, it will stop waiting.    ;false
org.apache.hadoop.hdfs.server.datanode.DataNode;DataNode createDataNode(String[] args, Configuration conf);DataNode createDataNode(String[] args, Configuration conf, SecureResources resources);Whole;;; If this thread is specifically interrupted, it will stop waiting.    ;false
org.apache.hadoop.hdfs.server.datanode.BlockMetadataHeader;DataChecksum readDataChecksum(File metaFile);DataChecksum readDataChecksum(DataInputStream metaIn, Object name);@return;;;the data checksum obtained from the header.;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInfo; ReplicaInfo(Block block, FsVolumeSpi vol, File dir); ReplicaInfo(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir);Free text;;;Constructor ;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInfo; ReplicaInfo(Block block, FsVolumeSpi vol, File dir); ReplicaInfo(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir);@param;FsVolumeSpi vol;FsVolumeSpi vol;volume where replica is located;true
org.apache.hadoop.hdfs.server.datanode.ReplicaInfo; ReplicaInfo(Block block, FsVolumeSpi vol, File dir); ReplicaInfo(long blockId, long len, long genStamp, FsVolumeSpi vol, File dir);@param;File dir;File dir;directory path where block and meta files are located;true
org.apache.hadoop.hdfs.server.datanode.DataStorage;List addStorageLocations(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);@param;StartupOption startOpt;StartupOption startOpt;startup option;true
org.apache.hadoop.hdfs.server.datanode.DataStorage;void recoverTransitionRead(DataNode datanode, NamespaceInfo nsInfo, Collection dataDirs, StartupOption startOpt);void doUpgrade(DataNode datanode, StorageDirectory sd, NamespaceInfo nsInfo);@throws;;;on error;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList;FsVolumeImpl getNextVolume(StorageType storageType, long blockSize);FsVolumeImpl getNextTransientVolume(long blockSize);Free text;;;Get next volume. ;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList;FsVolumeImpl getNextVolume(StorageType storageType, long blockSize);FsVolumeImpl getNextTransientVolume(long blockSize);@return;;;next volume to store the block in.;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList;FsVolumeImpl getNextVolume(StorageType storageType, long blockSize);FsVolumeImpl getNextTransientVolume(long blockSize);@param;long blockSize;long blockSize;free space needed on the volume;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl;long getDfsUsed();long getBlockPoolUsed(String bpid);Whole;;;Return the total space used by dfs datanode    ;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl;List getFinalizedBlocks(String bpid);List getFinalizedBlocksOnPersistentStorage(String bpid);Whole;;;Get the list of finalized blocks from in-memory blockmap for a block pool.    ;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);ReplicaInfo get(String bpid, long blockId);@return;;;the replica's meta information;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);ReplicaInfo get(String bpid, long blockId);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);ReplicaInfo add(String bpid, ReplicaInfo replicaInfo);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);ReplicaInfo remove(String bpid, Block block);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);ReplicaInfo remove(String bpid, Block block);@param;Block block;Block block;block with its id as the key;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);ReplicaInfo remove(String bpid, long blockId);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);int size(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, Block block);Collection replicas(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, long blockId);ReplicaInfo add(String bpid, ReplicaInfo replicaInfo);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, long blockId);ReplicaInfo remove(String bpid, Block block);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, long blockId);ReplicaInfo remove(String bpid, long blockId);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, long blockId);int size(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo get(String bpid, long blockId);Collection replicas(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo add(String bpid, ReplicaInfo replicaInfo);ReplicaInfo remove(String bpid, Block block);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo add(String bpid, ReplicaInfo replicaInfo);ReplicaInfo remove(String bpid, long blockId);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo add(String bpid, ReplicaInfo replicaInfo);int size(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo add(String bpid, ReplicaInfo replicaInfo);Collection replicas(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo remove(String bpid, Block block);ReplicaInfo remove(String bpid, long blockId);@return;;;the removed replica's meta information;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo remove(String bpid, Block block);ReplicaInfo remove(String bpid, long blockId);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo remove(String bpid, Block block);int size(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo remove(String bpid, Block block);Collection replicas(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo remove(String bpid, long blockId);int size(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;ReplicaInfo remove(String bpid, long blockId);Collection replicas(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap;int size(String bpid);Collection replicas(String bpid);@param;String bpid;String bpid;block pool id;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;List getFinalizedBlocks(String bpid);List getFinalizedBlocksOnPersistentStorage(String bpid);Whole;;;  @return a list of finalized blocks for the given block pool. ;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);ReplicaInputStreams getTmpInputStreams(ExtendedBlock b, long blkoff, long ckoff);@return;;;an input stream to read the contents of the specified block, starting at the offset;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;InputStream getBlockInputStream(ExtendedBlock b, long seekOffset);void adjustCrcChannelPosition(ExtendedBlock b, ReplicaOutputStreams outs, int checksumSize);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);@return;;;the meta info of the replica which is being written to;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);@throws;;;if an error occurs;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);@return;;;the meta info of the replica which is being written to;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);@throws;;;if an error occurs;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@return;;;the meta info of the replica which is being written to;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createTemporary(StorageType storageType, ExtendedBlock b);void adjustCrcChannelPosition(ExtendedBlock b, ReplicaOutputStreams outs, int checksumSize);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);@return;;;the meta info of the replica which is being written to;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);@throws;;;if an error occurs;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@return;;;the meta info of the replica which is being written to;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface createRbw(StorageType storageType, ExtendedBlock b, boolean allowLazyPersist);void adjustCrcChannelPosition(ExtendedBlock b, ReplicaOutputStreams outs, int checksumSize);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);@param;long newGS;long newGS;the new generation stamp for the replica;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@return;;;the meta info of the replica which is being written to;false
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;long newGS;long newGS;the new generation stamp for the replica;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;long newGS;long newGS;the new generation stamp for the replica;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface recoverRbw(ExtendedBlock b, long newGS, long minBytesRcvd, long maxBytesRcvd);void adjustCrcChannelPosition(ExtendedBlock b, ReplicaOutputStreams outs, int checksumSize);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;long newGS;long newGS;the new generation stamp for the replica;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);ReplicaInPipelineInterface recoverAppend(ExtendedBlock b, long newGS, long expectedBlockLen);@param;long expectedBlockLen;long expectedBlockLen;the number of bytes the replica is expected to have;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;ExtendedBlock b;ExtendedBlock b;block;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;long newGS;long newGS;the new generation stamp for the replica;true
org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi;ReplicaInPipelineInterface append(ExtendedBlock b, long newGS, long expectedBlockLen);String recoverClose(ExtendedBlock b, long newGS, long expectedBlockLen);@param;long expectedBlockLen;long expectedBlockLen;the number of bytes the replica is expected to have;true
